cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,tvtot,tvpol,rdtot,rdpol,nwsptot,nwsppol,nwspol,netusoft,netuse,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgv,psppsgva,actrolg,actrolga,psppipl,psppipla,cptppol,cptppola,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,pstplonl,hmsfmlsh,hmsacld,prtvtat,prtvtaat,prtvtbat,prtvtcat,prtvtbe,prtvtabe,prtvtbbe,prtvtcbe,prtvtdbe,prtvtbg,prtvtabg,prtvtbbg,prtvtcbg,prtvtdbg,prtvtch,prtvtach,prtvtbch,prtvtcch,prtvtdch,prtvtech,prtvtfch,prtvtgch,prtvtcy,prtvtacy,prtvtbcy,prtvtcz,prtvtacz,prtvtbcz,prtvtccz,prtvtdcz,prtvtecz,prtvde1,prtvade1,prtvbde1,prtvcde1,prtvdde1,prtvede1,prtvde2,prtvade2,prtvbde2,prtvcde2,prtvdde2,prtvede2,prtvtdk,prtvtadk,prtvtbdk,prtvtcdk,prtvtddk,prtvtee,prtvtaee,prtvtbee,prtvtcee,prtvtdee,prtvteee,prtvtfee,prtvtgee,prtvtes,prtvtaes,prtvtbes,prtvtces,prtvtdes,prtvtees,prtvtfi,prtvtafi,prtvtbfi,prtvtcfi,prtvtdfi,prtvtfr,prtvtafr,prtvtbfr,prtvtcfr,prtvtdfr,prtvtgb,prtvtagb,prtvtbgb,prtvtcgb,prtvtgr,prtvtagr,prtvtbgr,prtvtcgr,prtvthr,prtvtahr,prtvthu,prtvtahu,prtvtbhu,prtvtchu,prtvtdhu,prtvtehu,prtvtfhu,prtvtie,prtvtaie,prtvtbie,prtvtcie,prtvtil,prtvtail,prtvtbil,prtvtcil,prtvtis,prtvtais,prtvtbis,prtvtcis,prtvtit,prtvtait,prtvtbit,prtvtcit,prtvlt1,prtvalt1,prtvblt1,prtvlt2,prtvalt2,prtvblt2,prtvlt3,prtvalt3,prtvblt3,prtvtlu,prtvtlv,prtvtalv,prtvtnl,prtvtanl,prtvtbnl,prtvtcnl,prtvtdnl,prtvtenl,prtvtfnl,prtvtgnl,prtvtno,prtvtano,prtvtbno,prtvtpl,prtvtapl,prtvtbpl,prtvtcpl,prtvtdpl,prtvtpt,prtvtapt,prtvtbpt,prtvtcpt,prtvtru,prtvtaru,prtvtbru,prtvtcru,prtvtdru,prtvtse,prtvtase,prtvtbse,prtvtcse,prtvtsi,prtvtasi,prtvtbsi,prtvtcsi,prtvtdsi,prtvtesi,prtvtfsi,prtvtsk,prtvtask,prtvtbsk,prtvtcsk,prtvtdsk,prtvttr,prtvtatr,prtvtua,prtvtaua,prtvtbua,prtvtcua,prtclat,prtclaat,prtclcat,prtcldat,prtclbe,prtclabe,prtclbbe,prtclcbe,prtcldbe,prtclbg,prtclabg,prtclbbg,prtclcbg,prtcldbg,prtclch,prtclach,prtclbch,prtclcch,prtcldch,prtclech,prtclfch,prtclgch,prtclcy,prtclacy,prtclbcy,prtclcz,prtclacz,prtclbcz,prtclccz,prtcldcz,prtclecz,prtclde,prtclade,prtclbde,prtclcde,prtcldde,prtclede,prtcldk,prtcladk,prtclbdk,prtclcdk,prtclddk,prtclee,prtclaee,prtclbee,prtclcee,prtcldee,prtcleee,prtclfee,prtclgee,prtcles,prtclaes,prtclbes,prtclces,prtcldes,prtclees,prtclfes,prtclfi,prtclafi,prtclbfi,prtclcfi,prtcldfi,prtclefi,prtclfr,prtclafr,prtclbfr,prtclcfr,prtcldfr,prtclefr,prtclffr,prtclgb,prtclagb,prtclbgb,prtclcgb,prtclgr,prtclagr,prtclbgr,prtclcgr,prtclhr,prtclahr,prtclhu,prtclahu,prtclbhu,prtclchu,prtcldhu,prtclehu,prtclfhu,prtclghu,prtclie,prtclaie,prtclbie,prtclcie,prtcldie,prtcleie,prtclil,prtclail,prtclbil,prtclcil,prtcldil,prtclis,prtclais,prtclbis,prtclcis,prtclit,prtclait,prtclbit,prtclcit,prtcldit,prtcllt,prtclalt,prtclblt,prtcllu,prtcllv,prtclalv,prtclnl,prtclanl,prtclbnl,prtclcnl,prtcldnl,prtclenl,prtclfnl,prtclno,prtclano,prtclbno,prtclpl,prtclapl,prtclbpl,prtclcpl,prtcldpl,prtclepl,prtclfpl,prtclgpl,prtclhpl,prtclpt,prtclapt,prtclbpt,prtclcpt,prtcldpt,prtclept,prtclru,prtclaru,prtclbru,prtclcru,prtcldru,prtclse,prtclase,prtclbse,prtclcse,prtclsi,prtclasi,prtclbsi,prtclcsi,prtcldsi,prtclesi,prtclfsi,prtclsk,prtclask,prtclbsk,prtclcsk,prtcldsk,prtcltr,prtclatr,prtclua,prtclaua,prtclbua,prtclcua,prtcldua,prtmbat,prtmbaat,prtmbbe,prtmbabe,prtmbbbe,prtmbcbe,prtmbbg,prtmbabg,prtmbbbg,prtmbch,prtmbach,prtmbbch,prtmbcch,prtmbcy,prtmbcz,prtmbacz,prtmbbcz,prtmbde,prtmbade,prtmbbde,prtmbcde,prtmbdk,prtmbadk,prtmbbdk,prtmbee,prtmbaee,prtmbbee,prtmbcee,prtmbes,prtmbaes,prtmbbes,prtmbfi,prtmbafi,prtmbbfi,prtmbfr,prtmbafr,prtmbbfr,prtmbcfr,prtmbgb,prtmbagb,prtmbgr,prtmbagr,prtmbbgr,prtmbcgr,prtmbhr,prtmbhu,prtmbahu,prtmbbhu,prtmbchu,prtmbie,prtmbaie,prtmbbie,prtmbil,prtmbail,prtmbbil,prtmbit,prtmbait,prtmblu,prtmbnl,prtmbanl,prtmbbnl,prtmbcnl,prtmbno,prtmbano,prtmbpl,prtmbapl,prtmbbpl,prtmbcpl,prtmbdpl,prtmbpt,prtmbapt,prtmbbpt,prtmbru,prtmbaru,prtmbbru,prtmbse,prtmbase,prtmbsi,prtmbasi,prtmbbsi,prtmbcsi,prtmbsk,prtmbask,prtmbbsk,prtmbtr,prtmbatr,prtmbua,prtmbaua,prtmbbua,prtmbcua,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
BE,ESS1-9e01,1.0,10.12.2020,29144,ESS9e03,9,3,62028,0.970526158809662,0.647224545478821,0.535633673,0.346675260550576,,,,,,,30,5,,60,3,5,5,2,,1,,1,,1,,1,,,7,6,7,5,5,5,5,1,2,2,2,2,2,2,2,2,6,,7,7,5,5,5,4,8,2,2,,,4,2,3,3,6,4,5,2,2,2,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,1,6,6,6,6,6,6,,,,,,,,,1967,51,1968,1999,2001,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,3,2,3,2,3,3,3,3,3,3,2,3,3,5,2,2,2,2,2,3
BE,ESS1-9e01,1.0,10.12.2020,29145,ESS9e03,9,3,62059,1.01401138305664,0.701756954193115,0.535633673,0.375884654927751,,,,,,,45,5,,540,7,7,3,2,,3,,3,,4,,3,,,4,7,7,5,6,6,6,1,2,2,2,2,8,2,2,1,2,,8,8,8,3,5,7,8,4,1,,,6,2,2,2,6,5,4,1,4,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,6,6,6,6,6,6,6,,,,,,,,,1986,32,1986,2016,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,2,3,2,1,4,1,3,2,3,3,1,4,2,4,2,2,3,2,2,3,2
BE,ESS1-9e01,1.0,10.12.2020,29146,ESS9e03,9,3,62076,1.01401138305664,1.62088763713837,0.535633673,0.868201998600715,,,,,,,30,3,,6666,3,5,3,2,,2,,3,,2,,1,,,1,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,6,,5,7,5,1,2,6,7,3,2,,,8,2,2,3,5,5,5,2,4,3,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,6,6,6,6,6,6,6,6,,,,,,,,,1941,77,1945,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,2,2,4,3,3,3,2,2,2,3,2,4,3,2,3,5,3,2,2,3,3
BE,ESS1-9e01,1.0,10.12.2020,29147,ESS9e03,9,3,62107,1.00345325469971,1.09219360351562,0.535633673,0.58501567147818,,,,,,,60,1,,6666,7,7,6,2,,3,,2,,3,,3,,,7,6,7,6,6,7,6,1,2,1,1,1,1,2,2,1,2,,5,7,7,7,6,7,5,2,2,,,6,2,2,1,6,7,6,2,4,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,6,6,6,6,6,6,6,6,,,,,,,,,1937,81,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,5,2,3,3,5,2,2,2,3,2,2,3,2,3,2,3,2,2,2,3
BE,ESS1-9e01,1.0,10.12.2020,29148,ESS9e03,9,3,62208,1.003453373909,0.991296410560608,0.535633673,0.530971737420294,,,,,,,30,5,,240,2,5,3,3,,1,,1,,1,,1,,,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,3,,4,7,7,2,0,7,7,2,2,,,88,2,2,2,6,7,7,2,5,2,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,2,1,6,6,6,6,6,6,,,,,,,,,1967,51,1962,1991,1993,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,5,5,2,3,3,5,2,2,2,5,5,2,3,2,5,2,5,2,2,2,2
BE,ESS1-9e01,1.0,10.12.2020,29149,ESS9e03,9,3,62220,0.977570533752441,0.983432710170746,0.535633673,0.526759674697101,,,,,,,30,5,,90,5,6,4,2,,2,,3,,2,,3,,,5,6,6,4,4,6,6,1,2,2,2,2,1,2,2,1,2,,5,9,4,4,6,5,7,1,1,,,8,1,1,1,6,8,5,2,5,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,6,6,6,6,6,6,6,,,,,,,,,1989,30,1986,2017,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,3,1,1,2,2,3,4,3,1,2,2,1,3,4,3,2,1,3,3,1
BE,ESS1-9e01,1.0,10.12.2020,29150,ESS9e03,9,3,62290,0.995381355285645,0.796785771846771,0.535633673,0.426785289568426,,,,,,,60,4,,120,7,6,7,1,,2,,2,,2,,2,,,7,7,8,6,6,7,7,1,1,2,2,2,2,2,2,1,2,,7,8,7,6,6,8,8,2,1,,,6,2,2,2,7,7,6,2,5,1,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,6,6,6,6,6,6,6,6,,,,,,,,,1960,58,1965,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,4,5,2,3,3,3,3,2,4,3,3,3,2,3,4,2,2,2,2,3,2
BE,ESS1-9e01,1.0,10.12.2020,29151,ESS9e03,9,3,62514,0.997431874275208,0.734836041927338,0.535633673,0.393602928190322,,,,,,,840,5,,480,2,5,3,3,,2,,2,,4,,1,,,8,8,5,5,5,8,6,1,1,2,1,2,1,2,2,2,6,,2,10,7,6,9,7,8,2,2,,,5,2,2,1,7,9,5,1,4,3,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,2,1,1,6,6,6,6,6,,,,,,,,,1994,24,1959,1970,2002,1999,6666,6666,6666,6666,6666,,,,,,,,,3,3,3,3,4,4,4,4,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,4,6,1,1,4,1,2,1,1,4,2,2,4,2,1,5,6,1,1,3,2
BE,ESS1-9e01,1.0,10.12.2020,29152,ESS9e03,9,3,62536,1.01200497150421,0.95514851808548,0.535633673,0.511609709002632,,,,,,,60,1,,6666,2,6,2,4,,2,,1,,2,,1,,,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,6,,88,3,2,88,88,88,7,1,3,,,88,8,2,8,2,88,7,2,3,3,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,6,6,6,6,6,6,6,6,,,,,,,,,1959,59,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,5,2,4,4,3,8,4,8,5,4,5,5,4,5,3,5,4,4,5,4
BE,ESS1-9e01,1.0,10.12.2020,29153,ESS9e03,9,3,62586,0.970526158809662,0.987204551696777,0.535633673,0.528780000027663,,,,,,,60,5,,300,7,7,3,2,,3,,5,,3,,4,,,7,9,7,7,8,8,8,1,2,2,1,2,1,2,1,2,6,,3,8,7,6,6,6,8,1,1,,,9,1,1,1,9,7,5,1,4,1,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,2,6,6,6,6,6,6,,,,,,,,,1995,23,1989,1961,1961,6666,6666,6666,6666,6666,6666,,,,,,,,,4,4,3,3,3,3,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,2,3,2,2,3,3,4,2,3,3,2,3,2,4,4,4,3,2,2,5,4
BE,ESS1-9e01,1.0,10.12.2020,29154,ESS9e03,9,3,62633,1.01401138305664,1.41318452358246,0.535633673,0.756949216993227,,,,,,,10,5,,30,5,5,7,3,,3,,3,,4,,3,,,6,6,7,5,4,4,6,1,2,2,2,2,1,2,2,1,2,,5,8,6,4,6,3,6,4,1,,,3,2,2,2,7,7,5,2,5,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,1,2,2,6,6,6,6,6,,,,,,,,,1967,51,1971,2000,2002,2007,6666,6666,6666,6666,6666,,,,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,4,2,3,3,3,4,3,3,2,2,3,3,3,3,3,3,1,2,2,2
BE,ESS1-9e01,1.0,10.12.2020,29155,ESS9e03,9,3,62639,1.01401150226593,1.5122492313385,0.535633673,0.810011610273268,,,,,,,60,1,,6666,3,5,5,2,,1,,2,,1,,2,,,0,5,7,0,0,0,0,1,2,2,2,2,2,2,1,2,6,,5,8,5,0,5,10,8,2,5,,,0,2,2,2,7,7,5,2,1,5,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,2,1,1,1,6,6,6,6,,,,,,,,,1951,67,1962,1986,1994,1997,1999,6666,6666,6666,6666,,,,,,,,,1,1,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,3,5,1,3,2,3,2,3,2,3,2,1,3,2,6,2,2,2,2,1,3
BE,ESS1-9e01,1.0,10.12.2020,29156,ESS9e03,9,3,62691,1.0120050907135,0.879679262638092,0.535633673,0.471185834508773,,,,,,,5,5,,300,3,8,3,4,,8,,2,,8,,2,,,5,7,9,3,3,5,5,3,2,2,2,2,2,2,2,2,6,,9,5,7,7,5,9,9,2,2,,,2,2,2,3,2,5,1,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,6,6,6,6,6,6,6,6,,,,,,,,,1994,24,1988,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,,,,,,,,2,3,2,3,1,1,2,3,4,2,1,2,1,2,1,2,2,2,1,2,2
